"export-plot data (NetLogo 7.0.3)"
"Beckage_wk10_butterflies_sol.nlogo"
"04/19/2026 16:28:49:501 -0400"

"MODEL SETTINGS"
"q","exportcorridorwidth?","butterfliesatorigin?","importelevationdata?"
"854","411.5080072535004","0","true"
"855","411.2923821092619","0","true"
"856","412.1830717362325","0","true"
"857","412.0215298018703","0","true"
"858","411.2421472686687","0","true"
"859","410.901026043317","0","true"
"860","411.9184113603856","0","true"
"861","411.5516089346077","0","true"
"862","412.2546034009954","0","true"
"863","410.74518423544407","0","true"
"864","411.642280568065","0","true"
"865","412.59546751878577","0","true"
"866","411.99075611941475","0","true"
"867","412.67922337608456","0","true"
"868","412.6556401263446","0","true"
"869","412.46497935061535","0","true"
"870","412.2447765819985","0","true"
"871","412.2897322921567","0","true"
"872","412.3019618919364","0","true"
"873","411.83407098753776","0","true"
"874","413.9889175741437","0","true"
"875","413.4379674926241","0","true"
"876","412.3653440752626","0","true"
"877","412.96462081197853","0","true"
"878","412.89463149250753","0","true"
"879","412.733340396868","0","true"
"880","412.9446552627108","0","true"
"881","412.85842064859673","0","true"
"882","412.03538298599517","0","true"
"883","412.18393979605804","0","true"
"884","411.4040346223938","0","true"
"885","410.8755397012098","0","true"
"886","411.0621734790107","0","true"
"887","411.874946782294","0","true"
"888","411.94085766811094","0","true"
"889","411.8877245665763","0","true"
"890","411.95816671444516","0","true"
"891","410.46772252781255","0","true"
"892","411.8398031149095","0","true"
"893","410.87836350423277","0","true"
"894","411.9708439632008","0","true"
"895","411.17943552441847","0","true"
"896","410.4426026776229","0","true"
"897","411.8114823455546","0","true"
"898","411.70349081922177","0","true"
"899","411.85657930467227","0","true"
"900","412.7872690342716","0","true"
"901","412.0665811638768","0","true"
"902","411.6286852368027","0","true"
"903","412.5114665124648","0","true"
"904","411.61454975691527","0","true"
"905","412.26545317506697","0","true"
"906","411.79513289013573","0","true"
"907","411.3726430094976","0","true"
"908","411.4667033319352","0","true"
"909","412.85097899279515","0","true"
"910","412.71981155702633","0","true"
"911","412.9228879797655","0","true"
"912","411.77830771675707","0","true"
"913","411.8179625691116","0","true"
"914","411.00757757221635","0","true"
"915","411.75529846480947","0","true"
"916","410.7889953843435","0","true"
"917","410.21529128795305","0","true"
"918","410.71110117397706","0","true"
"919","411.490785291387","0","true"
"920","411.816364307267","0","true"
"921","412.50575932675406","0","true"
"922","411.61931471938794","0","true"
"923","411.93989272801184","0","true"
"924","411.97963549418046","0","true"
"925","410.23535586062144","0","true"
"926","412.2197843145992","0","true"
"927","412.94533027052273","0","true"
"928","412.546483944373","0","true"
"929","411.6030340707904","0","true"
"930","411.3044411008345","0","true"
"931","411.44866665948723","0","true"
"932","411.25530313057556","0","true"
"933","411.268278804192","0","true"
"934","410.48929315727537","0","true"
"935","410.7016476678242","0","true"
"936","411.94136619047777","0","true"
"937","410.75641716742643","0","true"
"938","411.61017298574717","0","true"
"939","411.1597456145739","0","true"
"940","412.02360866738945","0","true"
"941","410.59841358015143","0","true"
"942","411.90540281995504","0","true"
"943","411.76780363789527","0","true"
"944","410.97927383462974","0","true"
"945","410.56537973006846","0","true"
"946","412.0050180271338","0","true"
"947","411.99865316877083","0","true"
"948","411.93293620673717","0","true"
"949","411.39249609114404","0","true"
"950","411.44100856828095","0","true"
"951","411.84669018143677","0","true"
"952","412.38098951302214","0","true"
"953","412.12693458561836","0","true"
"954","412.0056889995816","0","true"
"955","412.0663657028522","0","true"
"956","413.8547848277939","0","true"
"957","413.09566403035745","0","true"
"958","412.13401090395405","0","true"
"959","411.7624360113228","0","true"
"960","412.69881786555095","0","true"
"961","413.28608772668565","0","true"
"962","412.8754424116673","0","true"
"963","409.5044096999443","0","true"
"964","412.08966070411145","0","true"
"965","412.2120856300356","0","true"
"966","412.5608989866917","0","true"
"967","412.2876538340106","0","true"
"968","412.98565840443837","0","true"
"969","413.1123655660151","0","true"
"970","413.4721040958929","0","true"
"971","412.9462962299834","0","true"
"972","413.1014951929458","0","true"
"973","411.8225876302972","0","true"
"974","412.5443145807557","0","true"
"975","412.1141421392204","0","true"
"976","412.35783308234153","0","true"
"977","411.0109390594952","0","true"
"978","410.93551614052734","0","true"
"979","412.22344615679765","0","true"
"980","411.8204237710961","0","true"
"981","412.515200765144","0","true"
"982","412.699914837007","0","true"
"983","411.3369553563233","0","true"
"984","411.09737806792054","0","true"
"985","410.52729447399554","0","true"
"986","410.4139008352594","0","true"
"987","411.14054016618064","0","true"
"988","410.36682547893497","0","true"
"989","410.40694703906206","0","true"
"990","410.3414962125727","0","true"
"991","411.43460250685376","0","true"
"992","410.6767685665648","0","true"
"993","411.1801919769085","0","true"
"994","411.298019794338","0","true"
"995","412.45124851972037","0","true"
"996","411.34943902475584","0","true"
"997","410.9383917546979","0","true"
"998","410.9607971564032","0","true"
"999","411.87761206525056","0","true"
